	ANI	Aligned kmers	Total kmers	Query sample ID	Reference sample ID	Query hybrid contig ID	Reference hybrid contig ID	Alignment fraction
4329	100.0	926	926	DIV1409a	DIV1409a	chromosome	chromosome	1.0
4330	98.8068	846	926	DIV1409a	DIV1315a	chromosome	chromosome	0.9136069114470844
4331	98.8005	871	926	DIV1409a	GCID-2648	chromosome	chromosome	0.9406047516198704
4332	98.7827	849	926	DIV1409a	DIV1614a	chromosome	chromosome	0.9168466522678186
4333	98.7798	851	926	DIV1409a	GCID-2718	chromosome	chromosome	0.9190064794816416
4334	98.766	863	926	DIV1409a	GCID-2687	chromosome	chromosome	0.9319654427645788
4335	98.7659	863	926	DIV1409a	DIV2419	chromosome	chromosome	0.9319654427645788
4336	98.7542	852	926	DIV1409a	GCID-2712	chromosome	chromosome	0.9200863930885528
4337	98.7381	849	926	DIV1409a	GCID-2705	chromosome	chromosome	0.9168466522678186
4338	98.7297	857	926	DIV1409a	GCID-2611	chromosome	chromosome	0.92548596112311
4339	98.7297	857	926	DIV1409a	GCID-2708	chromosome	chromosome	0.92548596112311
4340	98.7297	857	926	DIV1409a	GCID-2685	chromosome	chromosome	0.92548596112311
4341	98.7297	857	926	DIV1409a	GCID-2608	chromosome	chromosome	0.92548596112311
4342	98.7297	857	926	DIV1409a	GCID-2561	chromosome	chromosome	0.92548596112311
4343	98.7297	857	926	DIV1409a	GCID-2732	chromosome	chromosome	0.92548596112311
4344	98.7297	857	926	DIV1409a	GCID-2720	chromosome	chromosome	0.92548596112311
4345	98.7297	857	926	DIV1409a	GCID-2662	chromosome	chromosome	0.92548596112311
4346	98.7297	857	926	DIV1409a	GCID-2573	chromosome	chromosome	0.92548596112311
4347	98.7251	842	926	DIV1409a	AZ180	chromosome	chromosome	0.9092872570194384
4348	98.7217	858	926	DIV1409a	GCID-2612	chromosome	chromosome	0.9265658747300216
4349	98.7208	868	926	DIV1409a	GCID-2723	chromosome	chromosome	0.937365010799136
4350	98.7199	878	926	DIV1409a	GCID-2660	chromosome	chromosome	0.9481641468682506
4351	98.7198	878	926	DIV1409a	GCID-2730	chromosome	chromosome	0.9481641468682506
4352	98.7184	836	926	DIV1409a	DIV2468a	chromosome	chromosome	0.9028077753779696
4353	98.7184	836	926	DIV1409a	DIV2455a	chromosome	chromosome	0.9028077753779696
4354	98.7183	836	926	DIV1409a	DIV2461a	chromosome	chromosome	0.9028077753779696
4355	98.7167	834	926	DIV1409a	GCID-2636	chromosome	chromosome	0.9006479481641468
4356	98.712	826	926	DIV1409a	DIV2386	chromosome	chromosome	0.8920086393088553
4357	98.6975	847	926	DIV1409a	AZ081	chromosome	chromosome	0.9146868250539956
4358	98.6946	844	926	DIV1409a	GCID-2646	chromosome	chromosome	0.9114470842332614
4359	98.6815	855	926	DIV1409a	GCID-2664	chromosome	chromosome	0.9233261339092872
4360	98.6737	843	926	DIV1409a	DIV2463a	chromosome	chromosome	0.91036717062635
4361	98.6737	843	926	DIV1409a	DIV2454a	chromosome	chromosome	0.91036717062635
4362	98.6695	860	926	DIV1409a	AZ107	chromosome	chromosome	0.9287257019438444
4363	98.6596	847	926	DIV1409a	GCID-2674	chromosome	chromosome	0.9146868250539956
4364	98.6549	874	926	DIV1409a	DIV0188	chromosome	chromosome	0.9438444924406048
4365	98.6497	841	926	DIV1409a	AZ134	chromosome	chromosome	0.908207343412527
4366	98.6496	845	926	DIV1409a	AZ183	chromosome	chromosome	0.9125269978401728
4367	98.6367	830	926	DIV1409a	AZ151	chromosome	chromosome	0.896328293736501
4368	98.6364	867	926	DIV1409a	AZ008	chromosome	chromosome	0.9362850971922246
4369	98.6227	859	926	DIV1409a	DIV2416	chromosome	chromosome	0.927645788336933
4370	98.6223	859	926	DIV1409a	DIV0206e	chromosome	chromosome	0.927645788336933
4371	98.6172	851	926	DIV1409a	AZ112	chromosome	chromosome	0.9190064794816416
4372	98.6113	864	926	DIV1409a	DIV2372	chromosome	chromosome	0.9330453563714904
4373	98.611	864	926	DIV1409a	DIV0198e	chromosome	chromosome	0.9330453563714904
4374	98.6041	847	926	DIV1409a	AZ029	chromosome	chromosome	0.9146868250539956
4375	98.5935	862	926	DIV1409a	GCID-2680	chromosome	chromosome	0.9308855291576674
4376	98.5899	858	926	DIV1409a	DIV1325a	chromosome	chromosome	0.9265658747300216
4377	98.5897	833	926	DIV1409a	GCID-2704	chromosome	chromosome	0.8995680345572354
4378	98.5897	833	926	DIV1409a	GCID-2704	chromosome	chromosome	0.8995680345572354
4379	98.5851	846	926	DIV1409a	DIV0839b	chromosome	chromosome	0.9136069114470844
4380	98.5835	876	926	DIV1409a	DIV2385	chromosome	chromosome	0.9460043196544276
4381	98.5834	876	926	DIV1409a	GCID-2583	chromosome	chromosome	0.9460043196544276
4382	98.5827	856	926	DIV1409a	DIV0682	chromosome	chromosome	0.9244060475161988
4383	98.5818	837	926	DIV1409a	AZ088	chromosome	chromosome	0.9038876889848813
4384	98.5563	832	926	DIV1409a	AZ129	chromosome	chromosome	0.8984881209503239
4385	98.5508	848	926	DIV1409a	GCID-2709	chromosome	chromosome	0.9157667386609072
4386	98.5501	859	926	DIV1409a	GCID-2653	chromosome	chromosome	0.927645788336933
4387	98.5368	859	926	DIV1409a	DIV0841a	chromosome	chromosome	0.927645788336933
4388	98.5306	842	926	DIV1409a	GCID-2700	chromosome	chromosome	0.9092872570194384
4389	98.5223	826	926	DIV1409a	DIV1375a	chromosome	chromosome	0.8920086393088553
4390	98.4977	845	926	DIV1409a	GCID-2676	chromosome	chromosome	0.9125269978401728
4391	98.4711	844	926	DIV1409a	DIV1537a	chromosome	chromosome	0.9114470842332614
4392	98.4392	837	926	DIV1409a	GCID-2694	chromosome	chromosome	0.9038876889848813
4393	98.4174	842	926	DIV1409a	DIV1368f	chromosome	chromosome	0.9092872570194384
4394	98.267	829	926	DIV1409a	GCID-2553	chromosome	chromosome	0.8952483801295896
4395	97.0661	817	926	DIV1409a	DIV1444a	chromosome	chromosome	0.8822894168466523
4396	97.0656	800	926	DIV1409a	DIV1337a	chromosome	chromosome	0.8639308855291576
4397	97.0456	792	926	DIV1409a	DIV1318a	chromosome	chromosome	0.8552915766738661
4398	97.0376	801	926	DIV1409a	DIV1406a	chromosome	chromosome	0.8650107991360692
4399	96.9484	802	926	DIV1409a	DIV1347a	chromosome	chromosome	0.8660907127429806
4400	100.0	955	956	DIV1421a	DIV1421a	chromosome	chromosome	0.9989539748953976
4401	99.3743	907	956	DIV1421a	GCID-2585	chromosome	chromosome	0.948744769874477
4402	98.9161	901	956	DIV1421a	DIV1726a	chromosome	chromosome	0.942468619246862
4403	98.9026	889	956	DIV1421a	AZ077	chromosome	chromosome	0.9299163179916318
4404	98.8986	888	956	DIV1421a	AZ082	chromosome	chromosome	0.9288702928870292
4405	98.8985	888	956	DIV1421a	AZ085	chromosome	chromosome	0.9288702928870292
4406	98.8831	897	956	DIV1421a	AZ078	chromosome	chromosome	0.938284518828452
4407	98.8657	859	956	DIV1421a	DIV1371a	chromosome	chromosome	0.8985355648535565
4408	98.852	897	956	DIV1421a	GCID-2549	chromosome	chromosome	0.938284518828452
4409	98.83	923	956	DIV1421a	DIV1682a	chromosome	chromosome	0.9654811715481172
4410	98.8298	923	956	DIV1421a	GCID-2672	chromosome	chromosome	0.9654811715481172
4411	98.8091	865	956	DIV1421a	DIV1072d	chromosome	chromosome	0.9048117154811716
4412	80.1414	375	956	DIV1421a	DIV0806c	chromosome	chromosome	0.3922594142259414
4413	80.1026	364	956	DIV1421a	DIV0673	chromosome	chromosome	0.3807531380753138
4414	80.0702	375	956	DIV1421a	AZ146	chromosome	chromosome	0.3922594142259414
4415	80.0579	370	956	DIV1421a	DIV0007	chromosome	chromosome	0.3870292887029288
4416	80.0576	369	956	DIV1421a	DIV2446a	chromosome	chromosome	0.3859832635983263
4417	80.0527	380	956	DIV1421a	GCID-2733	chromosome	chromosome	0.3974895397489539
4418	80.0439	380	956	DIV1421a	AZ062	chromosome	chromosome	0.3974895397489539
4419	80.0408	370	956	DIV1421a	DIV0837a	chromosome	chromosome	0.3870292887029288
4420	80.0194	385	956	DIV1421a	DIV2316	chromosome	chromosome	0.4027196652719665
4421	80.0037	376	956	DIV1421a	AZ084	chromosome	chromosome	0.3933054393305439
4422	79.9864	372	956	DIV1421a	DIV1288f	chromosome	chromosome	0.3891213389121339
4423	79.9828	387	956	DIV1421a	DIV2357	chromosome	chromosome	0.4048117154811715
4424	79.977	390	956	DIV1421a	AZ095b	chromosome	chromosome	0.407949790794979
4425	79.9691	395	956	DIV1421a	AZ172	chromosome	chromosome	0.4131799163179916
4426	79.9691	395	956	DIV1421a	AZ171	chromosome	chromosome	0.4131799163179916
4427	79.9687	392	956	DIV1421a	DIV2381	chromosome	chromosome	0.4100418410041841
4428	79.9631	387	956	DIV1421a	DIV2371	chromosome	chromosome	0.4048117154811715
4429	79.9617	387	956	DIV1421a	DIV0996a	chromosome	chromosome	0.4048117154811715
4430	79.9541	394	956	DIV1421a	DIV2417	chromosome	chromosome	0.4121338912133891
4431	79.9524	388	956	DIV1421a	AZ161	chromosome	chromosome	0.405857740585774
4432	79.9524	388	956	DIV1421a	AZ162	chromosome	chromosome	0.405857740585774
4433	79.9489	382	956	DIV1421a	DIV1286c	chromosome	chromosome	0.399581589958159
4434	79.948	382	956	DIV1421a	AZ080	chromosome	chromosome	0.399581589958159
4435	79.9424	396	956	DIV1421a	AZ147	chromosome	chromosome	0.4142259414225941
4436	79.9401	393	956	DIV1421a	GCID-2587	chromosome	chromosome	0.4110878661087866
4437	79.9376	383	956	DIV1421a	DIV2391	chromosome	chromosome	0.4006276150627615
4438	79.9376	383	956	DIV1421a	DIV2383	chromosome	chromosome	0.4006276150627615
4439	79.9376	383	956	DIV1421a	GCID-2651	chromosome	chromosome	0.4006276150627615
4440	79.9376	383	956	DIV1421a	DIV2377	chromosome	chromosome	0.4006276150627615
4441	79.9376	383	956	DIV1421a	GCID-2675	chromosome	chromosome	0.4006276150627615
4442	79.931	379	956	DIV1421a	GCID-2734	chromosome	chromosome	0.3964435146443514
4443	79.9309	379	956	DIV1421a	DIV2389	chromosome	chromosome	0.3964435146443514
4444	79.9305	379	956	DIV1421a	GCID-2719	chromosome	chromosome	0.3964435146443514
4445	79.9217	398	956	DIV1421a	AZ093	chromosome	chromosome	0.4163179916317991
4446	79.9187	388	956	DIV1421a	GCID-2696	chromosome	chromosome	0.405857740585774
4447	79.9172	392	956	DIV1421a	GCID-2731	chromosome	chromosome	0.4100418410041841
4448	79.9147	378	956	DIV1421a	DIV0872a	chromosome	chromosome	0.3953974895397489
4449	79.9141	397	956	DIV1421a	DIV2359	chromosome	chromosome	0.4152719665271966
4450	79.8968	391	956	DIV1421a	AZ045	chromosome	chromosome	0.4089958158995816
4451	79.8561	391	956	DIV1421a	DIV1368e	chromosome	chromosome	0.4089958158995816
4452	79.8451	371	956	DIV1421a	DIV1248a	chromosome	chromosome	0.3880753138075314
4453	79.8373	330	956	DIV1421a	GCID-2630	chromosome	chromosome	0.3451882845188284
4454	79.8331	393	956	DIV1421a	AZ156	chromosome	chromosome	0.4110878661087866
4455	79.833	393	956	DIV1421a	AZ153	chromosome	chromosome	0.4110878661087866
4456	79.8173	392	956	DIV1421a	DIV0901a	chromosome	chromosome	0.4100418410041841
4457	79.7939	396	956	DIV1421a	DIV1283b	chromosome	chromosome	0.4142259414225941
4458	79.694	343	956	DIV1421a	GCID-2628	chromosome	chromosome	0.3587866108786611
4459	79.6653	390	956	DIV1421a	DIV0436a	chromosome	chromosome	0.407949790794979
4460	79.4996	276	956	DIV1421a	DIV0719d	chromosome	chromosome	0.2887029288702928
4461	79.4996	276	956	DIV1421a	DIV0238e	chromosome	chromosome	0.2887029288702928
4462	100.0	939	940	DIV1444a	DIV1444a	chromosome	chromosome	0.998936170212766
4463	98.7899	825	940	DIV1444a	DIV1337a	chromosome	chromosome	0.8776595744680851
4464	98.7337	829	940	DIV1444a	DIV1406a	chromosome	chromosome	0.8819148936170212
4465	98.6675	834	940	DIV1444a	DIV1318a	chromosome	chromosome	0.8872340425531915
4466	98.6446	834	940	DIV1444a	DIV1347a	chromosome	chromosome	0.8872340425531915
4467	97.1302	806	940	DIV1444a	DIV1315a	chromosome	chromosome	0.8574468085106383
4468	97.1026	815	940	DIV1444a	GCID-2646	chromosome	chromosome	0.8670212765957447
4469	97.0956	798	940	DIV1444a	AZ180	chromosome	chromosome	0.8489361702127659
4470	97.0736	810	940	DIV1444a	GCID-2687	chromosome	chromosome	0.8617021276595744
4471	97.0735	809	940	DIV1444a	DIV2419	chromosome	chromosome	0.8606382978723405
4472	97.0682	812	940	DIV1444a	GCID-2718	chromosome	chromosome	0.8638297872340426
4473	97.0668	808	940	DIV1444a	DIV1614a	chromosome	chromosome	0.8595744680851064
4474	97.0647	807	940	DIV1444a	DIV2454a	chromosome	chromosome	0.8585106382978723
4475	97.0647	807	940	DIV1444a	DIV2463a	chromosome	chromosome	0.8585106382978723
4476	97.0644	827	940	DIV1444a	GCID-2674	chromosome	chromosome	0.8797872340425532
4477	97.0578	805	940	DIV1444a	DIV2455a	chromosome	chromosome	0.8563829787234043
4478	97.0578	805	940	DIV1444a	DIV2468a	chromosome	chromosome	0.8563829787234043
4479	97.0577	805	940	DIV1444a	DIV2461a	chromosome	chromosome	0.8563829787234043
4480	97.0521	813	940	DIV1444a	DIV1409a	chromosome	chromosome	0.8648936170212767
4481	97.0435	808	940	DIV1444a	GCID-2694	chromosome	chromosome	0.8595744680851064
4482	97.0411	821	940	DIV1444a	GCID-2660	chromosome	chromosome	0.8734042553191489
4483	97.041	821	940	DIV1444a	GCID-2730	chromosome	chromosome	0.8734042553191489
4484	97.0373	804	940	DIV1444a	AZ183	chromosome	chromosome	0.8553191489361702
4485	97.0372	796	940	DIV1444a	AZ088	chromosome	chromosome	0.8468085106382979
4486	97.0362	809	940	DIV1444a	AZ029	chromosome	chromosome	0.8606382978723405
4487	97.0198	820	940	DIV1444a	DIV2416	chromosome	chromosome	0.8723404255319149
4488	97.0189	798	940	DIV1444a	AZ134	chromosome	chromosome	0.8489361702127659
4489	97.0181	821	940	DIV1444a	DIV0206e	chromosome	chromosome	0.8734042553191489
4490	97.0092	818	940	DIV1444a	AZ008	chromosome	chromosome	0.8702127659574468
4491	97.0076	827	940	DIV1444a	GCID-2723	chromosome	chromosome	0.8797872340425532
4492	97.0052	807	940	DIV1444a	AZ081	chromosome	chromosome	0.8585106382978723
4493	97.0015	817	940	DIV1444a	DIV0841a	chromosome	chromosome	0.8691489361702127
4494	97.0009	799	940	DIV1444a	GCID-2704	chromosome	chromosome	0.85
4495	97.0009	799	940	DIV1444a	GCID-2704	chromosome	chromosome	0.85
4496	96.9991	857	940	DIV1444a	GCID-2608	chromosome	chromosome	0.9117021276595744
4497	96.9991	857	940	DIV1444a	GCID-2685	chromosome	chromosome	0.9117021276595744
4498	96.9991	857	940	DIV1444a	GCID-2611	chromosome	chromosome	0.9117021276595744
4499	96.9986	856	940	DIV1444a	GCID-2708	chromosome	chromosome	0.9106382978723404
4500	96.9986	856	940	DIV1444a	GCID-2732	chromosome	chromosome	0.9106382978723404
4501	96.9986	856	940	DIV1444a	GCID-2561	chromosome	chromosome	0.9106382978723404
4502	96.9986	856	940	DIV1444a	GCID-2573	chromosome	chromosome	0.9106382978723404
4503	96.9986	856	940	DIV1444a	GCID-2720	chromosome	chromosome	0.9106382978723404
4504	96.9986	856	940	DIV1444a	GCID-2662	chromosome	chromosome	0.9106382978723404
4505	96.9986	813	940	DIV1444a	DIV0682	chromosome	chromosome	0.8648936170212767
4506	96.9955	818	940	DIV1444a	DIV1537a	chromosome	chromosome	0.8702127659574468
4507	96.9928	817	940	DIV1444a	AZ107	chromosome	chromosome	0.8691489361702127
4508	96.9922	810	940	DIV1444a	GCID-2648	chromosome	chromosome	0.8617021276595744
4509	96.9847	806	940	DIV1444a	GCID-2636	chromosome	chromosome	0.8574468085106383
4510	96.9839	818	940	DIV1444a	GCID-2653	chromosome	chromosome	0.8702127659574468
4511	96.9829	820	940	DIV1444a	GCID-2680	chromosome	chromosome	0.8723404255319149
4512	96.9729	818	940	DIV1444a	GCID-2712	chromosome	chromosome	0.8702127659574468
4513	96.9711	822	940	DIV1444a	DIV1325a	chromosome	chromosome	0.874468085106383
4514	96.9706	817	940	DIV1444a	DIV2372	chromosome	chromosome	0.8691489361702127
4515	96.9657	823	940	DIV1444a	GCID-2553	chromosome	chromosome	0.875531914893617
4516	96.9644	809	940	DIV1444a	DIV0839b	chromosome	chromosome	0.8606382978723405
4517	96.9593	822	940	DIV1444a	DIV2385	chromosome	chromosome	0.874468085106383
4518	96.9593	822	940	DIV1444a	GCID-2583	chromosome	chromosome	0.874468085106383
4519	96.957	806	940	DIV1444a	DIV2386	chromosome	chromosome	0.8574468085106383
4520	96.9547	810	940	DIV1444a	AZ112	chromosome	chromosome	0.8617021276595744
4521	96.9471	819	940	DIV1444a	DIV0198e	chromosome	chromosome	0.8712765957446809
4522	96.9422	806	940	DIV1444a	GCID-2664	chromosome	chromosome	0.8574468085106383
4523	96.9418	821	940	DIV1444a	GCID-2612	chromosome	chromosome	0.8734042553191489
4524	96.9287	816	940	DIV1444a	AZ129	chromosome	chromosome	0.8680851063829788
4525	96.928	820	940	DIV1444a	DIV1368f	chromosome	chromosome	0.8723404255319149
4526	96.9049	809	940	DIV1444a	GCID-2676	chromosome	chromosome	0.8606382978723405
4527	96.8996	808	940	DIV1444a	AZ151	chromosome	chromosome	0.8595744680851064
4528	96.8801	809	940	DIV1444a	GCID-2700	chromosome	chromosome	0.8606382978723405
4529	96.878	813	940	DIV1444a	GCID-2705	chromosome	chromosome	0.8648936170212767
4530	96.861	803	940	DIV1444a	DIV1375a	chromosome	chromosome	0.8542553191489362
4531	96.8544	822	940	DIV1444a	GCID-2709	chromosome	chromosome	0.874468085106383
4532	96.8143	825	940	DIV1444a	DIV0188	chromosome	chromosome	0.8776595744680851
4533	100.0	929	929	DIV1537a	DIV1537a	chromosome	chromosome	1.0
4534	99.0054	871	929	DIV1537a	GCID-2694	chromosome	chromosome	0.93756727664155
4535	98.5303	839	929	DIV1537a	DIV1614a	chromosome	chromosome	0.9031216361679224
4536	98.5109	827	929	DIV1537a	GCID-2718	chromosome	chromosome	0.8902045209903121
4537	98.5046	835	929	DIV1537a	DIV2386	chromosome	chromosome	0.898815931108719
4538	98.4855	828	929	DIV1537a	DIV1315a	chromosome	chromosome	0.891280947255113
4539	98.4671	837	929	DIV1537a	DIV1409a	chromosome	chromosome	0.9009687836383208
4540	98.4574	832	929	DIV1537a	AZ107	chromosome	chromosome	0.8955866523143164
4541	98.4565	830	929	DIV1537a	AZ134	chromosome	chromosome	0.8934337997847147
4542	98.4509	851	929	DIV1537a	GCID-2712	chromosome	chromosome	0.9160387513455328
4543	98.4436	850	929	DIV1537a	GCID-2723	chromosome	chromosome	0.914962325080732
4544	98.4352	833	929	DIV1537a	AZ180	chromosome	chromosome	0.8966630785791173
4545	98.4319	816	929	DIV1537a	DIV2455a	chromosome	chromosome	0.8783638320775027
4546	98.4319	816	929	DIV1537a	DIV2468a	chromosome	chromosome	0.8783638320775027
4547	98.4319	816	929	DIV1537a	DIV2461a	chromosome	chromosome	0.8783638320775027
4548	98.4291	847	929	DIV1537a	AZ183	chromosome	chromosome	0.9117330462863292
4549	98.4278	847	929	DIV1537a	DIV0198e	chromosome	chromosome	0.9117330462863292
4550	98.4268	842	929	DIV1537a	DIV2416	chromosome	chromosome	0.9063509149623252
4551	98.4264	842	929	DIV1537a	DIV0206e	chromosome	chromosome	0.9063509149623252
4552	98.4251	847	929	DIV1537a	DIV2372	chromosome	chromosome	0.9117330462863292
4553	98.4176	823	929	DIV1537a	AZ088	chromosome	chromosome	0.8858988159311088
4554	98.4109	832	929	DIV1537a	GCID-2636	chromosome	chromosome	0.8955866523143164
4555	98.4103	843	929	DIV1537a	GCID-2646	chromosome	chromosome	0.907427341227126
4556	98.4092	849	929	DIV1537a	GCID-2612	chromosome	chromosome	0.9138858988159312
4557	98.4055	837	929	DIV1537a	GCID-2674	chromosome	chromosome	0.9009687836383208
4558	98.4038	838	929	DIV1537a	DIV0839b	chromosome	chromosome	0.9020452099031216
4559	98.3982	827	929	DIV1537a	GCID-2704	chromosome	chromosome	0.8902045209903121
4560	98.3982	827	929	DIV1537a	GCID-2704	chromosome	chromosome	0.8902045209903121
4561	98.3975	840	929	DIV1537a	DIV2385	chromosome	chromosome	0.9041980624327234
4562	98.3975	840	929	DIV1537a	GCID-2583	chromosome	chromosome	0.9041980624327234
4563	98.396	834	929	DIV1537a	DIV1368f	chromosome	chromosome	0.8977395048439182
4564	98.3935	838	929	DIV1537a	DIV2419	chromosome	chromosome	0.9020452099031216
4565	98.3935	838	929	DIV1537a	GCID-2687	chromosome	chromosome	0.9020452099031216
4566	98.3847	837	929	DIV1537a	DIV2463a	chromosome	chromosome	0.9009687836383208
4567	98.3846	837	929	DIV1537a	DIV2454a	chromosome	chromosome	0.9009687836383208
4568	98.3839	844	929	DIV1537a	AZ029	chromosome	chromosome	0.9085037674919269
4569	98.3806	844	929	DIV1537a	GCID-2730	chromosome	chromosome	0.9085037674919269
4570	98.3806	844	929	DIV1537a	GCID-2660	chromosome	chromosome	0.9085037674919269
4571	98.3792	839	929	DIV1537a	AZ129	chromosome	chromosome	0.9031216361679224
4572	98.3761	858	929	DIV1537a	AZ008	chromosome	chromosome	0.9235737351991388
4573	98.3756	843	929	DIV1537a	GCID-2648	chromosome	chromosome	0.907427341227126
4574	98.3741	843	929	DIV1537a	DIV0682	chromosome	chromosome	0.907427341227126
4575	98.3601	834	929	DIV1537a	AZ151	chromosome	chromosome	0.8977395048439182
4576	98.3573	832	929	DIV1537a	AZ081	chromosome	chromosome	0.8955866523143164
4577	98.3529	852	929	DIV1537a	AZ112	chromosome	chromosome	0.9171151776103336
4578	98.3483	856	929	DIV1537a	DIV0188	chromosome	chromosome	0.9214208826695371
4579	98.347	839	929	DIV1537a	DIV1325a	chromosome	chromosome	0.9031216361679224
4580	98.3435	848	929	DIV1537a	DIV0841a	chromosome	chromosome	0.9128094725511302
4581	98.341	861	929	DIV1537a	GCID-2685	chromosome	chromosome	0.9268030139935416
4582	98.341	861	929	DIV1537a	GCID-2708	chromosome	chromosome	0.9268030139935416
4583	98.341	861	929	DIV1537a	GCID-2608	chromosome	chromosome	0.9268030139935416
